track_id,track_name,artists,artist_ids,album,release_date,popularity,duration_ms,preview_url,spotify_url,mood_label,search_query,tags,source_type,source_id,source_name,data_origin
10nQD4v1xirSaS4Zl8BRFX,November Rain - Acoustic & Piano,Jim Seas,2j33g6Bfc1ePBHgRH8RjV5,Love on Stage: 80's 90's Rock Ballads,2015-02-20,,400571,,https://open.spotify.com/track/10nQD4v1xirSaS4Zl8BRFX,romantic,acoustic love ballads,"romantic,acoustic love ballads",search,acoustic love ballads,acoustic love ballads,search
6bO0RKtbyVtaKcNwvX8VUt,Definition Of A Rap Flow (Albee 3000),"R.A. The Rugged Man, Amalie Bruun",3mUHAiDazZq75gh6If5zoD|3zbkrfuUCL0hSeXSSbKr1Q,Legends Never Die,2013-04-30,,209280,,https://open.spotify.com/track/6bO0RKtbyVtaKcNwvX8VUt,romantic,acoustic love ballads,"romantic,acoustic love ballads",search,acoustic love ballads,acoustic love ballads,search
2xlBIlddRKBiZzQJHduHVa,Just the Way You Are (Acoustic),Music Travel Love,2qNrJcE9LjzPdiXbrjkqFa,Just the Way You Are (Acoustic),2020-10-07,,230463,,https://open.spotify.com/track/2xlBIlddRKBiZzQJHduHVa,romantic,acoustic love ballads,"romantic,acoustic love ballads",search,acoustic love ballads,acoustic love ballads,search
3jxRcrwPjPmx7WaIW2tmIx,Wild World,Coby Clark,1KT0ATTrsN3wSGr5LDXgFy,Acoustic Guitar Music: Best Instrumental 80'S & 90'S Rock Ballads & Love Songs,2022-04-20,,223491,,https://open.spotify.com/track/3jxRcrwPjPmx7WaIW2tmIx,romantic,acoustic love ballads,"romantic,acoustic love ballads",search,acoustic love ballads,acoustic love ballads,search
7DebH6tIiqdQmpfk81egUN,The Arch,"Benoit Guivarch, Orianne Marsilli",4gXzgoz0pyRByHTWTBeDau|6qJiAAeEae4jp4kvgJ0lT9,"Acoustic Ballads (Peace, Folk & Love)",2014-01-01,,180511,,https://open.spotify.com/track/7DebH6tIiqdQmpfk81egUN,romantic,acoustic love ballads,"romantic,acoustic love ballads",search,acoustic love ballads,acoustic love ballads,search
62csNyuS9CldyRdA7sOSI8,Rivals,"Codefendants, The D.O.C.",6HBfXt98QpP7QVDPLHjHTe|2htToCUWzqrvOX6ISJY1nd,Rivals,2026-01-30,,161255,,https://open.spotify.com/track/62csNyuS9CldyRdA7sOSI8,romantic,acoustic love ballads,"romantic,acoustic love ballads",search,acoustic love ballads,acoustic love ballads,search
2UbB95KqBtsPOm7cFH2yXo,Every Rose Has Its Thorn - Acoustic,Jim Seas,2j33g6Bfc1ePBHgRH8RjV5,Love on Stage: 80's 90's Rock Ballads,2015-02-20,,255250,,https://open.spotify.com/track/2UbB95KqBtsPOm7cFH2yXo,romantic,acoustic love ballads,"romantic,acoustic love ballads",search,acoustic love ballads,acoustic love ballads,search
6sA1rk1FILT7DhnrQcD5AA,Not For Me - Remastered 2002,Bobby Darin,0EodhzA6yW1bIdD5B4tcmJ,18 Yellow Roses,2010-01-01,,142560,,https://open.spotify.com/track/6sA1rk1FILT7DhnrQcD5AA,romantic,acoustic love ballads,"romantic,acoustic love ballads",search,acoustic love ballads,acoustic love ballads,search
7icQPo2P0hH7bskJS9WhLN,50s - headiokart remix,"Headie One, scruz",6UCQYrcJ6wab6gnQ89OJFh|13ARh4lBiewhrfLrBq7oDn,50s (headiokart remix),2022-12-07,,166285,,https://open.spotify.com/track/7icQPo2P0hH7bskJS9WhLN,romantic,acoustic love ballads,"romantic,acoustic love ballads",search,acoustic love ballads,acoustic love ballads,search
1p6PPRNOGrWm316KAwAKJ7,Real Nigga Quotes,Common,2GHclqNVjqGuiE5mA7BEoc,One Day It'll All Make Sense,1997-09-30,,324693,,https://open.spotify.com/track/1p6PPRNOGrWm316KAwAKJ7,romantic,acoustic love ballads,"romantic,acoustic love ballads",search,acoustic love ballads,acoustic love ballads,search
22zrwGAtn9s8IIfwo23g5c,Morning Energy Boost,Stella Senzes,45lbDJPVaVbN0WvYpWkqMi,Morning Energy Boost,2026-01-08,,218999,,https://open.spotify.com/track/22zrwGAtn9s8IIfwo23g5c,energetic,morning energy boost,"energetic,morning energy boost",search,morning energy boost,morning energy boost,search
0weIUfQADIArGGFwYbEJP7,We Don't Care,Akon,0z4gvV4rjIZ9wHck67ucSV,Morning Energy Boost,2026-03-13,,256440,,https://open.spotify.com/track/0weIUfQADIArGGFwYbEJP7,energetic,morning energy boost,"energetic,morning energy boost",search,morning energy boost,morning energy boost,search
0aikJC4VdJof6W4WgDXZHP,Tears,Sabrina Carpenter,74KM79TiuVKeVCqs8QtB0B,Morning Energy Boost,2026-03-13,,160183,,https://open.spotify.com/track/0aikJC4VdJof6W4WgDXZHP,energetic,morning energy boost,"energetic,morning energy boost",search,morning energy boost,morning energy boost,search
6RuTagOdsgeGGrjNraqDe1,"Good Luck, Babe!",Chappell Roan,7GlBOeep6PqTfFi59PTUUN,Morning Energy Boost,2026-03-13,,218423,,https://open.spotify.com/track/6RuTagOdsgeGGrjNraqDe1,energetic,morning energy boost,"energetic,morning energy boost",search,morning energy boost,morning energy boost,search
17gG7FstaKjcPiLU2izqKH,Tiny Heart Secret,TERA KIRA,6lTdCHRp01SlAdTvYzucVy,Tiny Heart Secret,2026-05-30,,172560,,https://open.spotify.com/track/17gG7FstaKjcPiLU2izqKH,energetic,morning energy boost,"energetic,morning energy boost",search,morning energy boost,morning energy boost,search
10pKRdCsckIx7jdrR5IFec,Gëek high (feat. Ken Carson),"Yeat, Ken Carson",3qiHUAX7zY4Qnjx8TNUzVx|3gBZUcNeVumkeeJ19CY2sX,2 Alivë,2022-02-18,,152533,,https://open.spotify.com/track/10pKRdCsckIx7jdrR5IFec,energetic,morning energy boost,"energetic,morning energy boost",search,morning energy boost,morning energy boost,search
0NXeZp31dd0cJ9t8FdKsTg,Rockstar Chainz,Future,1RyvyyTE3xzB2ZywiAwp0i,Pluto x Baby Pluto,2020-11-13,,181040,,https://open.spotify.com/track/0NXeZp31dd0cJ9t8FdKsTg,energetic,morning energy boost,"energetic,morning energy boost",search,morning energy boost,morning energy boost,search
4LLopOgclxNHoakTfODJ1a,toast,ROLLBACK TO SUNDAY,6ePoLz9qwnYEfzbde5zYoz,toast,2024-08-22,,131999,,https://open.spotify.com/track/4LLopOgclxNHoakTfODJ1a,energetic,morning energy boost,"energetic,morning energy boost",search,morning energy boost,morning energy boost,search
4LN4wqCdEA9eiwMcsTTObG,Popori,"T.I BLAZE, Balloranking",1FIsnQiSPsuqA38z48irJC|0GCgnG9YEbz5i9ASbvZNTP,Dangerous Wavy Baby,2023-08-04,,135070,,https://open.spotify.com/track/4LN4wqCdEA9eiwMcsTTObG,energetic,morning energy boost,"energetic,morning energy boost",search,morning energy boost,morning energy boost,search
1Dnpcu7KPC7BcXmhPWCuLr,God In Carolina,"Sam Purpose, Kayo Bracey",5f6Z1ktyqkkpexwJXPOghM|388ShRAdFOIrQ1qj6tiGid,God In Carolina,2024-04-05,,188000,,https://open.spotify.com/track/1Dnpcu7KPC7BcXmhPWCuLr,energetic,morning energy boost,"energetic,morning energy boost",search,morning energy boost,morning energy boost,search
6ZOpeQaGNsyhkkyr5ijgGt,There's Nothing Holdin' Me Back,Shawn Mendes,7n2wHs1TKAczGzO7Dd2rGr,Morning Energy Boost,2026-03-13,,199440,,https://open.spotify.com/track/6ZOpeQaGNsyhkkyr5ijgGt,energetic,morning energy boost,"energetic,morning energy boost",search,morning energy boost,morning energy boost,search
45RdkQ34Kzn9GY1InYjIsA,Y.O.U.,Luh Kel,24CgJHK6T7C5OmUbiLLMjJ,Y.O.U.,2020-02-12,,167589,,https://open.spotify.com/track/45RdkQ34Kzn9GY1InYjIsA,energetic,morning energy boost,"energetic,morning energy boost",search,morning energy boost,morning energy boost,search
07Sm4SlYGZ4CRSxgwP3hUr,Boost Up,"FISHER, Flowdan",1VJ0briNOlXRtJUAzoUJdt|07CimrZi5vs9iEao47TNQ4,Boost Up,2024-08-09,,211899,,https://open.spotify.com/track/07Sm4SlYGZ4CRSxgwP3hUr,energetic,morning energy boost,"energetic,morning energy boost",search,morning energy boost,morning energy boost,search
1C8HvbhZPq3AI9HeGBITz4,Y.O.U.,Luh Kel,24CgJHK6T7C5OmUbiLLMjJ,L.O.V.E.,2020-10-23,,167589,,https://open.spotify.com/track/1C8HvbhZPq3AI9HeGBITz4,energetic,morning energy boost,"energetic,morning energy boost",search,morning energy boost,morning energy boost,search
6jcMsRsA4ffXAclSc6yBZu,No Bad Vibes,"Jazzy, KILIMANJARO",7zAAwgV5Wqmvpb4GzvlRkP|4QGD0m9AGZixhuPAzaBeD7,Morning Energy Boost,2026-03-13,,162100,,https://open.spotify.com/track/6jcMsRsA4ffXAclSc6yBZu,energetic,morning energy boost,"energetic,morning energy boost",search,morning energy boost,morning energy boost,search
19Pavnys3h8ftxAt4Ku8f0,Diamonds,"YouNotUs, Dennis Lloyd",67ghKnycRX6VM1xfqJSMlH|3EOEK57CV77D4ovYVcmiyt,Morning Energy Boost,2026-03-13,,165197,,https://open.spotify.com/track/19Pavnys3h8ftxAt4Ku8f0,energetic,morning energy boost,"energetic,morning energy boost",search,morning energy boost,morning energy boost,search
49JlhuXTkBoODTs6dx0ylY,Morning Power,MediYoga,5kXeK0dLnvQPW1Q96kwgxj,Positive Morning Energy,2025-01-31,,214736,,https://open.spotify.com/track/49JlhuXTkBoODTs6dx0ylY,energetic,morning energy boost,"energetic,morning energy boost",search,morning energy boost,morning energy boost,search
1sZnUEiO2PHRbbNUCealOd,Espresso,Sabrina Carpenter,74KM79TiuVKeVCqs8QtB0B,Morning Energy Boost,2026-03-13,,175459,,https://open.spotify.com/track/1sZnUEiO2PHRbbNUCealOd,energetic,morning energy boost,"energetic,morning energy boost",search,morning energy boost,morning energy boost,search
6mxvMqq6WZ5pID3gEXAtkM,The Days - NOTION Remix,"Chrystal, NOTION",5bQ3wFgekuIMIcWJuxkqLK|1uRVM0wBdtyEuU582EeKJM,Morning Energy Boost,2026-03-13,,233229,,https://open.spotify.com/track/6mxvMqq6WZ5pID3gEXAtkM,energetic,morning energy boost,"energetic,morning energy boost",search,morning energy boost,morning energy boost,search
3RUa2rHGX5n8jMZEeiKUB4,Waterfalls,"James Hype, Sam Harper, Bobby Harvey",43BxCL6t4c73BQnIJtry5v|1wWt8oLQnkTYOBWPbnvMf1|2biXipa3IRLZUOnXgtKmXc,Morning Energy Boost,2026-03-13,,120578,,https://open.spotify.com/track/3RUa2rHGX5n8jMZEeiKUB4,energetic,morning energy boost,"energetic,morning energy boost",search,morning energy boost,morning energy boost,search
1WFkr1TlmOQEgrLndQI6sY,Rockstar Chainz,Future,1RyvyyTE3xzB2ZywiAwp0i,Pluto x Baby Pluto (Deluxe),2020-11-13,,181040,,https://open.spotify.com/track/1WFkr1TlmOQEgrLndQI6sY,energetic,morning energy boost,"energetic,morning energy boost",search,morning energy boost,morning energy boost,search
42aZFX1bcCDj75ue0KoNSd,"Keep On, Keepin' On (feat. Xscape)","MC Lyte, Xscape",2ZbWlThDW0qSbI3hinpl0w|5z2cHsOmmmWcAPNG1oEhw0,Bad As I Wanna B,1996,,271440,,https://open.spotify.com/track/42aZFX1bcCDj75ue0KoNSd,energetic,morning energy boost,"energetic,morning energy boost",search,morning energy boost,morning energy boost,search
3g6YrexmsOPlrGIKEEQimE,Morning Queen Energy,Aura Drive,52z90K2lBQPOmKTj71sN9w,Morning Queen Energy,2026-05-16,,209880,,https://open.spotify.com/track/3g6YrexmsOPlrGIKEEQimE,energetic,morning energy boost,"energetic,morning energy boost",search,morning energy boost,morning energy boost,search
7f1myJl8dAruCaOY8fWq3c,Energy & Focus Boost,Daily Affirmation Sounds,7MxTYIMTFtYcotyyE9ELOH,"Morning Positive Energy Affirmations | Uplifting Energy to Boost Confidence, Clarity & Joy",2026-06-15,,203479,,https://open.spotify.com/track/7f1myJl8dAruCaOY8fWq3c,energetic,morning energy boost,"energetic,morning energy boost",search,morning energy boost,morning energy boost,search
4FQ2OSUz5L75hNFbAeDINt,Energize Your Day,MediYoga,5kXeK0dLnvQPW1Q96kwgxj,Positive Morning Energy,2025-01-31,,210909,,https://open.spotify.com/track/4FQ2OSUz5L75hNFbAeDINt,energetic,morning energy boost,"energetic,morning energy boost",search,morning energy boost,morning energy boost,search
26jkAkIbuCRltdWMUsYoSy,Make You Mine,PUBLIC,4vxaQs6vK54nK89J1VtLex,Morning Energy Boost,2026-03-13,,232906,,https://open.spotify.com/track/26jkAkIbuCRltdWMUsYoSy,energetic,morning energy boost,"energetic,morning energy boost",search,morning energy boost,morning energy boost,search
1pbbsI2KGPOMu0HmuGccBu,WILSHIRE,"Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,CALL ME IF YOU GET LOST,2021-06-25,,515865,,https://open.spotify.com/track/1pbbsI2KGPOMu0HmuGccBu,energetic,morning energy boost,"energetic,morning energy boost",search,morning energy boost,morning energy boost,search
4wmf8o0FMMfKaRJezHou9R,Morning Coffee (528Hz),432Hz Miracle Hz Tones,3da5iRFYJ4gtXUmNDhOFF9,"Energy Booster: Digital Caffeine, Wake Up Brain, Binaural Frequency Brainwave Music",2022-08-19,,211418,,https://open.spotify.com/track/4wmf8o0FMMfKaRJezHou9R,energetic,morning energy boost,"energetic,morning energy boost",search,morning energy boost,morning energy boost,search
2z27xc2eCnIZOBtBHuLQEQ,WILSHIRE,"Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,CALL ME IF YOU GET LOST: The Estate Sale,2023-03-31,,515865,,https://open.spotify.com/track/2z27xc2eCnIZOBtBHuLQEQ,energetic,morning energy boost,"energetic,morning energy boost",search,morning energy boost,morning energy boost,search
63eW0Q8pylhG1Ykbr4Fk1Y,ShadyXV,Eminem,7dGJo4pcD2V6oG8kP0tJRR,SHADYXV,2014-11-24,,301600,,https://open.spotify.com/track/63eW0Q8pylhG1Ykbr4Fk1Y,energetic,morning energy boost,"energetic,morning energy boost",search,morning energy boost,morning energy boost,search
05L8OcjZyCtQH3bGejBsrP,Morning Energy Booster,"Binaural State, Binaurale Beats Zauberer, Binaural Bob",10zkf8B0yNEmXSXx1iXf8v|6wNuAx1ghOmUsY9hjzs0KH|3b0jFoS97suhPO3v12iIw5,Energy and Motivation Binaural Beats,2025-03-19,,123620,,https://open.spotify.com/track/05L8OcjZyCtQH3bGejBsrP,energetic,morning energy boost,"energetic,morning energy boost",search,morning energy boost,morning energy boost,search
1Z13f1B9OR00CJUliTvKy4,Morning Energy Song,study with me,0nuNL15yKQmNsGAtEDbq1k,Morning cafe music (Classical piano jazz BGM),2025-11-07,,141463,,https://open.spotify.com/track/1Z13f1B9OR00CJUliTvKy4,energetic,morning energy boost,"energetic,morning energy boost",search,morning energy boost,morning energy boost,search
1DbBPfMYsX7D1Kkrh40vcq,Golden Morning Energy,Daily Affirmation Sounds,7MxTYIMTFtYcotyyE9ELOH,"Morning Positive Energy Affirmations | Uplifting Energy to Boost Confidence, Clarity & Joy",2026-06-15,,235919,,https://open.spotify.com/track/1DbBPfMYsX7D1Kkrh40vcq,energetic,morning energy boost,"energetic,morning energy boost",search,morning energy boost,morning energy boost,search
2VUWKlxNSoGsLQ6CC59V44,Morning Joy Peak,Daily Affirmation Sounds,7MxTYIMTFtYcotyyE9ELOH,"Morning Positive Energy Affirmations | Uplifting Energy to Boost Confidence, Clarity & Joy",2026-06-15,,256919,,https://open.spotify.com/track/2VUWKlxNSoGsLQ6CC59V44,energetic,morning energy boost,"energetic,morning energy boost",search,morning energy boost,morning energy boost,search
2Kt9LINxBIJJOIW4axGEqg,Demeanor,"Pop Smoke, Dua Lipa",0eDvMgVFoNV3TpwtrVCoTj|6M2wZ9GZgrQXHCFfjv46we,Faith,2021-07-16,,184800,,https://open.spotify.com/track/2Kt9LINxBIJJOIW4axGEqg,energetic,morning energy boost,"energetic,morning energy boost",search,morning energy boost,morning energy boost,search
5MMW4CZsZiZt2iuqAXzzWC,The Heart Part 5,Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,The Heart Part 5,2022-05-08,,332228,,https://open.spotify.com/track/5MMW4CZsZiZt2iuqAXzzWC,energetic,morning energy boost,"energetic,morning energy boost",search,morning energy boost,morning energy boost,search
45HdSTUnK1iBHdw7ePEzSE,Sunlight (feat. Iman Omari),"Mac Miller, Iman Omari",4LLpKhyESsyAXpc4laK94U|1ySUvbTVNE9pyhdzcDxjg4,Macadelic,2012-03-23,,165299,,https://open.spotify.com/track/45HdSTUnK1iBHdw7ePEzSE,energetic,morning energy boost,"energetic,morning energy boost",search,morning energy boost,morning energy boost,search
0UrmuJeUfW3xiGA7C7nseq,Mental health,Lofi Chill Hip Hop Beat,67zHwgyDYiE73CKWv5rMHT,Mental health,2024-10-14,,126315,,https://open.spotify.com/track/0UrmuJeUfW3xiGA7C7nseq,stressed,mental health chill,"stressed,mental health chill",search,mental health chill,mental health chill,search
795itTn0iDw1cJ1pQgtW2w,Mental Health,ChillPandaBeats,6ZaY5RKcefSUUurRxlE3If,Mental Health,2025-12-19,,187159,,https://open.spotify.com/track/795itTn0iDw1cJ1pQgtW2w,stressed,mental health chill,"stressed,mental health chill",search,mental health chill,mental health chill,search
0Xu9BymmNvsEXHjDFG5TkN,Mental Health (My Voice),ChillPandaBeats,6ZaY5RKcefSUUurRxlE3If,Mental Health (My Voice),2026-05-10,,213320,,https://open.spotify.com/track/0Xu9BymmNvsEXHjDFG5TkN,stressed,mental health chill,"stressed,mental health chill",search,mental health chill,mental health chill,search
79z9QkhHePTFsSeVw9uyj0,Smile,Lily Allen,13saZpZnCDWOI9D4IJhp1f,"Alright, Still (Deluxe)",2006-07-14,,196893,,https://open.spotify.com/track/79z9QkhHePTFsSeVw9uyj0,stressed,mental health chill,"stressed,mental health chill",search,mental health chill,mental health chill,search
5rfJ2Bq2PEL8yBjZLzouEu,Who Can It Be Now?,Men At Work,0f3EsoviYnRKTkmayI3cux,Business As Usual,1981-11-09,,201293,,https://open.spotify.com/track/5rfJ2Bq2PEL8yBjZLzouEu,stressed,mental health chill,"stressed,mental health chill",search,mental health chill,mental health chill,search
3NK28cXAkO5JIM7YOiCQAx,Smile,Lily Allen,13saZpZnCDWOI9D4IJhp1f,"Alright, Still",2006-07-17,,196893,,https://open.spotify.com/track/3NK28cXAkO5JIM7YOiCQAx,stressed,mental health chill,"stressed,mental health chill",search,mental health chill,mental health chill,search
5kgMgD6MImmxq5A2mPycnz,Listen,DNYAL,5oKcrHbwWME4uRMGMI0Iyq,Listen,2025-07-12,,182758,,https://open.spotify.com/track/5kgMgD6MImmxq5A2mPycnz,stressed,mental health chill,"stressed,mental health chill",search,mental health chill,mental health chill,search
69DBjmGfGnL4pjjqeHGnuh,True Love,Ruekure,4KnamsPOxZRxXlETtEya4n,True Love,2025-02-22,,172965,,https://open.spotify.com/track/69DBjmGfGnL4pjjqeHGnuh,stressed,mental health chill,"stressed,mental health chill",search,mental health chill,mental health chill,search
2Zrq8JDkxLX8scYginLPpu,Everybody Wants to Rule the World,Jens Kuross,0tkBS89wZe0goJeNXZMCK6,"Art! At the Expense of Mental Health, Vol. 2",2018-10-26,,224386,,https://open.spotify.com/track/2Zrq8JDkxLX8scYginLPpu,stressed,mental health chill,"stressed,mental health chill",search,mental health chill,mental health chill,search
6KyuhpfiIJ0oChz72DEbBP,Mental Health,Dreamboundx,187l8nrUmyGXeLqZO55R73,Mental Health,2022-01-24,,129014,,https://open.spotify.com/track/6KyuhpfiIJ0oChz72DEbBP,stressed,mental health chill,"stressed,mental health chill",search,mental health chill,mental health chill,search
3zn34tF7GOc7uHCpjsf8So,im so blue for you,zombiwebz,1yxkGzE4KTOkQtmqq5QbX6,im so blue for you,2025-12-05,,133082,,https://open.spotify.com/track/3zn34tF7GOc7uHCpjsf8So,stressed,mental health chill,"stressed,mental health chill",search,mental health chill,mental health chill,search
650e8eww8TaoJblL1s1FXp,Mental Health Check,"Ea$y Money, Chilla Jones, DJ Manipulator",2euOp64AlH80wue5CdwwrF|2iU11erSrVClM7Lz2ySNfD|6zPfXC2F164uTxXPzJHq5Y,Ea$Y & Chill,2023-01-13,,215519,,https://open.spotify.com/track/650e8eww8TaoJblL1s1FXp,stressed,mental health chill,"stressed,mental health chill",search,mental health chill,mental health chill,search
0nFY7l9zQXpajFoI1GWzcb,Mental health song,Brandon Woolway,3p7VxDJdH9sOhEDNh5usOA,Chilling out with someone you want to be,2025-12-07,,376676,,https://open.spotify.com/track/0nFY7l9zQXpajFoI1GWzcb,stressed,mental health chill,"stressed,mental health chill",search,mental health chill,mental health chill,search
7h6lpVuSGPW6RNjDXKpYDh,The Sound,The 1975,3mIj9lX2MWuHmhNCA7LSCW,"I like it when you sleep, for you are so beautiful yet so unaware of it",2016-02-26,,248879,,https://open.spotify.com/track/7h6lpVuSGPW6RNjDXKpYDh,stressed,mental health chill,"stressed,mental health chill",search,mental health chill,mental health chill,search
3EtyEzMpfKSaoVhPunvbRV,Leave Me Alone,NF,6fOMl44jA4Sp5b9PpYCkzz,The Search,2019-07-26,,308651,,https://open.spotify.com/track/3EtyEzMpfKSaoVhPunvbRV,stressed,mental health chill,"stressed,mental health chill",search,mental health chill,mental health chill,search
75UVIPZklENA8Kbz72Oo86,Dear God,Ren,0Repe2EiNjaFAFIukrroUM,"Demos (Do Not Share), Vol 1",2020-04-29,,186666,,https://open.spotify.com/track/75UVIPZklENA8Kbz72Oo86,stressed,mental health chill,"stressed,mental health chill",search,mental health chill,mental health chill,search
7f5jzt3dMqrqLtHp9Zu5PG,Cuộc sống tuyệt vời,Nature Piano,7xBe8JJULcbLTFLcjieLLj,Chào ngày mới bình yên - Piano nhẹ nhàng,2025-08-07,,264000,,https://open.spotify.com/track/7f5jzt3dMqrqLtHp9Zu5PG,stressed,mental health chill,"stressed,mental health chill",search,mental health chill,mental health chill,search
4ezqyUvWDD2G1l3gbrKLvu,Mental Health,Jeamo Tordot,6Zh9mAG7R17HJLpZW02xzf,Chill Out Mykonos,2023-07-28,,304941,,https://open.spotify.com/track/4ezqyUvWDD2G1l3gbrKLvu,stressed,mental health chill,"stressed,mental health chill",search,mental health chill,mental health chill,search
5harMVLgjOXk0oRrkEIWOK,"Mental health, Worry Less",Gym Chillout Music Zone,0NrtE2qETeiznP3PF8xtVF,"Time to Breathe Healthy: Running, Jogging, Power Walk, Dynamic Stretching",2022-09-29,,196721,,https://open.spotify.com/track/5harMVLgjOXk0oRrkEIWOK,stressed,mental health chill,"stressed,mental health chill",search,mental health chill,mental health chill,search
3ZBlUo5fSIyaGyJBRL3JCg,Mental Health - Original Mix,Jeamo Tordot,6Zh9mAG7R17HJLpZW02xzf,"Balearic Chill out Edition, Vol. 2",2023-06-30,,304941,,https://open.spotify.com/track/3ZBlUo5fSIyaGyJBRL3JCg,stressed,mental health chill,"stressed,mental health chill",search,mental health chill,mental health chill,search
2M6bHGBfPrOC48SuODYcwJ,depressed on the internet,Bea Miller,1o2NpYGqHiCq7FoiYdyd1x,depressed on the internet,2026-05-08,,177946,,https://open.spotify.com/track/2M6bHGBfPrOC48SuODYcwJ,stressed,mental health chill,"stressed,mental health chill",search,mental health chill,mental health chill,search
2nHixFqP574d0uugTi8cHa,Tập Trung Học Bài Chill,"Tam Vinh Producer, VPROD Publishing",17QRyhVtHC9ptGCUkiPv37|3dUmEhUirCU4ScZ8aozWcN,Tập Trung Học Bài - Piano Không Lời,2022-09-21,,249750,,https://open.spotify.com/track/2nHixFqP574d0uugTi8cHa,stressed,mental health chill,"stressed,mental health chill",search,mental health chill,mental health chill,search
4c2OR5RjaVRhAOTqWhXZfQ,Ropang,"Denny Caknan, NDX A.K.A.",3Gr3opnAGpJiTowsTyJFWG|1IDBhlpDyKr53UKKxXRHXD,Ropang,2025-10-01,,315506,,https://open.spotify.com/track/4c2OR5RjaVRhAOTqWhXZfQ,stressed,mental health chill,"stressed,mental health chill",search,mental health chill,mental health chill,search
2uj2UZwhooohVKQREM7Wx8,STREIT,"makko, Miksu / Macloud",6ARKr2ZoLf9TDoQiZarJMt|76dRoxKtDwYkgCQePok9cU,STREIT,2025-03-07,,212000,,https://open.spotify.com/track/2uj2UZwhooohVKQREM7Wx8,stressed,mental health chill,"stressed,mental health chill",search,mental health chill,mental health chill,search
3OkDlJX346ncNmMxvs79yd,Paper Crown (Mental Health Music),Underworld Vibes,7xDFi8dW3QLrTiuP1OyZrm,Buried Alive (Mental Health Music),2026-06-05,,209800,,https://open.spotify.com/track/3OkDlJX346ncNmMxvs79yd,stressed,mental health chill,"stressed,mental health chill",search,mental health chill,mental health chill,search
7ngFNJvN54wCsyf5qMdkt2,Mental health,"itsfireringing, BandaliKoWF, Jxrdan",4P21thVzbsbJNmH3xmYOO7|3C76tpufamkpZgfoQVzXR2|11wYxvYKlrjVZRHLHlJYEt,Mental health,2026-05-29,,185201,,https://open.spotify.com/track/7ngFNJvN54wCsyf5qMdkt2,stressed,mental health chill,"stressed,mental health chill",search,mental health chill,mental health chill,search
4zg0kBlg6WukQdHgQKJaF4,Mental Health - Original Mix,Jeamo Tordot,6Zh9mAG7R17HJLpZW02xzf,"Tropical Chill Out, Vol. 2",2025-01-31,,304941,,https://open.spotify.com/track/4zg0kBlg6WukQdHgQKJaF4,stressed,mental health chill,"stressed,mental health chill",search,mental health chill,mental health chill,search
2ceNCrU8rDHLwsC1LG5Wgd,Mental Health Walk,Pixel Heart Lo-Fi chill,6mcCTqqVyIwJfGXWHpl4ig,Do Not Disturb,2026-01-15,,161784,,https://open.spotify.com/track/2ceNCrU8rDHLwsC1LG5Wgd,stressed,mental health chill,"stressed,mental health chill",search,mental health chill,mental health chill,search
5C7oqrsNRWonBEQBO2Syxh,chill guy chưa iu ai,kis,6mshB4wc19nPYxpdbtWkz9,chill guy chưa iu ai,2024-12-18,,198171,,https://open.spotify.com/track/5C7oqrsNRWonBEQBO2Syxh,stressed,mental health chill,"stressed,mental health chill",search,mental health chill,mental health chill,search
5zW9B3ukcFuPM9n8ZKWmRC,Mental Health Matters,GiPiPSB Project,1GAeeJSC2ZFdqix6kxyCAz,Leo Brown Chill You,2025-12-04,,175719,,https://open.spotify.com/track/5zW9B3ukcFuPM9n8ZKWmRC,stressed,mental health chill,"stressed,mental health chill",search,mental health chill,mental health chill,search
19HEhNwTDEciyWL62zvEf9,Too Good To Not Believe (Live),"Bethel Music, Brandon Lake",26T4yOaOoFJvUvxR87Y9HO|1bdnGJxkbIIys5Jhk1T74v,Homecoming (Live),2021-09-24,,633462,,https://open.spotify.com/track/19HEhNwTDEciyWL62zvEf9,stressed,mental health chill,"stressed,mental health chill",search,mental health chill,mental health chill,search
7491l7CnemDkYH0jsoLvYr,Guillotine,Pi’erre Bourne,3x3jSlhyv5CiCZDZlaTq0M,The Life Of Pi'erre 4,2019-06-21,,179890,,https://open.spotify.com/track/7491l7CnemDkYH0jsoLvYr,stressed,mental health chill,"stressed,mental health chill",search,mental health chill,mental health chill,search
1GoNxS3nODQZ4Xg3WftLXl,Mental health music,Healing Relaxing BGM Channel 335,3z675vvFzytxW2PEzNh7RH,Summer Nights with Healing Guitar - Chill & Healing Sleep BGM,2025-05-18,,203250,,https://open.spotify.com/track/1GoNxS3nODQZ4Xg3WftLXl,stressed,mental health chill,"stressed,mental health chill",search,mental health chill,mental health chill,search
2TQl52Nu9m4V5bhHOui4ga,Chill Guy - LQM Remix,"Lưu Quang Minh, LQM Remix",2wwQLpf6bdbljpg6hhLJiz|4J3DjekDt7Jaok9vN74ZLl,Chill Guy (LQM Remix),2026-03-13,,195968,,https://open.spotify.com/track/2TQl52Nu9m4V5bhHOui4ga,stressed,mental health chill,"stressed,mental health chill",search,mental health chill,mental health chill,search
